,summary,config,name
418,"{'_timestamp': 1639532021, 'binary_crossentropy': 0.3212885558605194, 'val_binary_crossentropy': 0.7183344960212708, 'epoch': 99, 'val_loss': 0.7183344960212708, '_runtime': 38, 'graph': {'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file'}, '_wandb': {'runtime': 35}, 'best_epoch': 99, 'loss': 0.3212885558605194, '_step': 99, 'val_binary_accuracy': 0, 'best_val_loss': 0.7183344960212708, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.025787155189891275, 'trainable': False, 'batch_size': 38, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 1925, 'train_split': 0.7}",rose-sweep-44
419,"{'graph': {'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file'}, 'binary_accuracy': 1, '_runtime': 36, '_timestamp': 1639531961, 'val_binary_accuracy': 1, '_wandb': {'runtime': 33}, 'val_loss': 0.42761462926864624, 'best_epoch': 99, 'binary_crossentropy': 0.3285529613494873, 'val_binary_crossentropy': 0.42761462926864624, 'loss': 0.3285529613494873, '_step': 99, 'epoch': 99, 'best_val_loss': 0.42761462926864624}","{'epochs': 750, 'dropout_2': 0.3374196849431568, 'trainable': True, 'batch_size': 33, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1348, 'train_split': 0.7}",peach-sweep-43
420,"{'loss': 0.3227347135543823, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.373227596282959, '_step': 99, 'graph': {'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file'}, 'binary_crossentropy': 0.3227347135543823, 'best_epoch': 99, 'best_val_loss': 0.373227596282959, 'binary_accuracy': 1, 'epoch': 99, '_wandb': {'runtime': 34}, 'val_loss': 0.373227596282959, '_timestamp': 1639531904, '_runtime': 36}","{'epochs': 750, 'dropout_2': 0.0008267785532885541, 'trainable': True, 'batch_size': 30, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 636, 'train_split': 0.7}",colorful-sweep-42
421,"{'_runtime': 39, 'val_binary_crossentropy': 0.8859392404556274, 'loss': 0.32174989581108093, '_step': 99, '_wandb': {'runtime': 36}, '_timestamp': 1639531844, 'binary_accuracy': 1, 'best_val_loss': 0.8859392404556274, 'binary_crossentropy': 0.32174989581108093, 'val_binary_accuracy': 0, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'val_loss': 0.8859392404556274, 'best_epoch': 99}","{'epochs': 750, 'dropout_2': 0.0660439927129024, 'trainable': False, 'batch_size': 7, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 1090, 'train_split': 0.7}",driven-sweep-41
422,"{'val_binary_crossentropy': 0.6702033281326294, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'val_loss': 0.6702033281326294, '_timestamp': 1639531780, 'best_val_loss': 0.6682401895523071, '_step': 99, 'binary_accuracy': 1, '_wandb': {'runtime': 30}, '_runtime': 32, 'val_binary_accuracy': 1, 'loss': 0.35251909494400024, 'best_epoch': 85, 'binary_crossentropy': 0.35251909494400024}","{'epochs': 750, 'dropout_2': 0.44015604188022434, 'trainable': True, 'batch_size': 25, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1369, 'train_split': 0.7}",grateful-sweep-40
423,"{'val_binary_accuracy': 1, 'best_epoch': 99, 'binary_accuracy': 1, 'binary_crossentropy': 0.3221338093280792, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_wandb': {'runtime': 35}, '_runtime': 37, 'best_val_loss': 0.6427800059318542, 'val_binary_crossentropy': 0.6427800059318542, 'loss': 0.3221338093280792, '_step': 99, 'epoch': 99, 'val_loss': 0.6427800059318542, '_timestamp': 1639531727}","{'epochs': 750, 'dropout_2': 0.4477072478540658, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 628, 'train_split': 0.7}",golden-sweep-39
424,"{'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'binary_accuracy': 1, 'binary_crossentropy': 0.32110923528671265, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.2700204849243164, 'loss': 0.32110923528671265, 'best_epoch': 99, '_step': 99, 'epoch': 99, '_wandb': {'runtime': 35}, '_timestamp': 1639531669, 'best_val_loss': 0.2700204849243164, '_runtime': 37, 'val_loss': 0.2700204849243164}","{'epochs': 750, 'dropout_2': 0.4689723876580124, 'trainable': True, 'batch_size': 31, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 1584, 'train_split': 0.7}",comic-sweep-38
425,"{'_runtime': 38, 'val_loss': 0.6382172107696533, 'binary_crossentropy': 0.3245512545108795, 'val_binary_crossentropy': 0.6382172107696533, '_wandb': {'runtime': 35}, 'best_val_loss': 0.6382172107696533, 'loss': 0.3245512545108795, 'val_binary_accuracy': 1, '_step': 99, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_timestamp': 1639531610, 'best_epoch': 99, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.10573682502940102, 'trainable': False, 'batch_size': 26, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 2533, 'train_split': 0.7}",ethereal-sweep-37
426,"{'val_binary_crossentropy': 0.5235084295272827, '_wandb': {'runtime': 33}, '_runtime': 35, 'val_loss': 0.5235084295272827, '_timestamp': 1639531551, 'binary_accuracy': 1, 'binary_crossentropy': 0.3216497600078583, 'loss': 0.3216497600078583, '_step': 99, 'best_epoch': 95, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'best_val_loss': 0.5234745144844055, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.018405405082490167, 'trainable': False, 'batch_size': 6, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 558, 'train_split': 0.7}",super-sweep-36
427,"{'val_binary_crossentropy': 0.6383098363876343, '_step': 99, 'best_epoch': 99, 'binary_accuracy': 1, 'binary_crossentropy': 0.3211471140384674, 'val_loss': 0.6383098363876343, '_timestamp': 1639531495, 'best_val_loss': 0.6383098363876343, 'val_binary_accuracy': 1, 'loss': 0.3211471140384674, 'epoch': 99, '_wandb': {'runtime': 35}, '_runtime': 37, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}}","{'epochs': 750, 'dropout_2': 0.41069857084748096, 'trainable': True, 'batch_size': 39, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 601, 'train_split': 0.7}",blooming-sweep-35
428,"{'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'best_epoch': 99, 'binary_crossentropy': 0.3288441002368927, 'loss': 0.3288441002368927, '_step': 99, 'val_loss': 0.4894983768463135, 'best_val_loss': 0.4894983768463135, '_wandb': {'runtime': 33}, 'binary_accuracy': 1, 'val_binary_crossentropy': 0.4894983768463135, 'epoch': 99, '_runtime': 36, '_timestamp': 1639531436, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.11375650843632867, 'trainable': True, 'batch_size': 30, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 1194, 'train_split': 0.7}",splendid-sweep-34
429,"{'epoch': 99, 'best_epoch': 99, 'val_binary_crossentropy': 0.6375831365585327, 'loss': 0.3198513090610504, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_wandb': {'runtime': 35}, 'best_val_loss': 0.6375831365585327, 'binary_accuracy': 1, '_step': 99, '_timestamp': 1639531378, 'binary_crossentropy': 0.3198513090610504, '_runtime': 37, 'val_loss': 0.6375831365585327, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.48010898297730986, 'trainable': False, 'batch_size': 17, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 2430, 'train_split': 0.7}",dainty-sweep-33
430,"{'_step': 99, 'epoch': 99, 'best_epoch': 99, 'val_binary_crossentropy': 0.6409355401992798, '_runtime': 39, 'val_loss': 0.6409355401992798, '_timestamp': 1639531293, 'binary_accuracy': 1, 'binary_crossentropy': 0.320883184671402, 'loss': 0.320883184671402, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_wandb': {'runtime': 36}, 'best_val_loss': 0.6409355401992798, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.1440740930044382, 'trainable': True, 'batch_size': 44, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 1008, 'train_split': 0.7}",silvery-sweep-32
431,"{'loss': 0.32491448521614075, 'binary_accuracy': 1, '_wandb': {'runtime': 34}, 'binary_crossentropy': 0.32491448521614075, 'val_binary_accuracy': 0, 'epoch': 99, '_timestamp': 1639531233, 'best_epoch': 99, 'best_val_loss': 0.7095765471458435, '_step': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_runtime': 37, 'val_loss': 0.7095765471458435, 'val_binary_crossentropy': 0.7095765471458435}","{'epochs': 750, 'dropout_2': 0.20424796839209564, 'trainable': True, 'batch_size': 36, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 512, 'train_split': 0.7}",worldly-sweep-31
432,"{'_runtime': 42, 'val_loss': 0.64029461145401, 'val_binary_accuracy': 1, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'epoch': 99, 'binary_accuracy': 1, '_step': 99, 'best_epoch': 99, 'val_binary_crossentropy': 0.64029461145401, '_wandb': {'runtime': 40}, '_timestamp': 1639531170, 'best_val_loss': 0.64029461145401, 'binary_crossentropy': 0.3206216096878052, 'loss': 0.3206216096878052}","{'epochs': 750, 'dropout_2': 0.016080096750556716, 'trainable': True, 'batch_size': 29, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 297, 'train_split': 0.7}",logical-sweep-30
433,"{'_step': 99, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'val_loss': 0.4990553855895996, 'loss': 0.32654231786727905, '_wandb': {'runtime': 37}, '_runtime': 39, 'val_binary_accuracy': 1, '_timestamp': 1639531104, 'best_val_loss': 0.4990553855895996, 'binary_accuracy': 1, 'best_epoch': 99, 'binary_crossentropy': 0.32654231786727905, 'val_binary_crossentropy': 0.4990553855895996}","{'epochs': 750, 'dropout_2': 0.28190762542735703, 'trainable': False, 'batch_size': 15, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 1190, 'train_split': 0.7}",sparkling-sweep-29
434,"{'loss': 0.3211771845817566, '_wandb': {'runtime': 38}, '_runtime': 40, 'val_binary_crossentropy': 0.6418409943580627, '_timestamp': 1639531042, 'val_binary_accuracy': 1, '_step': 99, 'best_epoch': 99, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'val_loss': 0.6418409943580627, 'best_val_loss': 0.6418409943580627, 'binary_accuracy': 1, 'binary_crossentropy': 0.3211771845817566}","{'epochs': 750, 'dropout_2': 0.006587407890747021, 'trainable': False, 'batch_size': 43, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 606, 'train_split': 0.7}",atomic-sweep-28
435,"{'binary_crossentropy': 0.32040685415267944, 'val_binary_accuracy': 1, '_runtime': 37, '_timestamp': 1639530980, 'best_epoch': 99, 'loss': 0.32040685415267944, 'epoch': 99, '_wandb': {'runtime': 35}, 'val_loss': 0.4656164050102234, 'best_val_loss': 0.4656164050102234, 'val_binary_crossentropy': 0.4656164050102234, '_step': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.31583262924897576, 'trainable': True, 'batch_size': 18, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1758, 'train_split': 0.7}",pleasant-sweep-27
436,"{'loss': 0.32204803824424744, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_runtime': 36, 'val_loss': 0.6582104563713074, '_timestamp': 1639530921, 'best_epoch': 99, 'val_binary_accuracy': 1, '_step': 99, '_wandb': {'runtime': 33}, 'binary_accuracy': 1, 'epoch': 99, 'best_val_loss': 0.6582104563713074, 'binary_crossentropy': 0.32204803824424744, 'val_binary_crossentropy': 0.6582104563713074}","{'epochs': 750, 'dropout_2': 0.2027942163776537, 'trainable': True, 'batch_size': 13, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1447, 'train_split': 0.7}",confused-sweep-26
437,"{'loss': 0.32055896520614624, 'best_epoch': 99, '_step': 99, 'best_val_loss': 0.6400831341743469, 'val_binary_accuracy': 1, 'binary_crossentropy': 0.32055896520614624, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_wandb': {'runtime': 36}, '_runtime': 38, 'val_loss': 0.6400831341743469, '_timestamp': 1639530861, 'epoch': 99, 'binary_accuracy': 1, 'val_binary_crossentropy': 0.6400831341743469}","{'epochs': 750, 'dropout_2': 0.36596359508868, 'trainable': True, 'batch_size': 17, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1457, 'train_split': 0.7}",lunar-sweep-25
438,"{'epoch': 99, 'binary_accuracy': 1, 'binary_crossentropy': 0.3219163417816162, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.6431005001068115, '_timestamp': 1639530800, '_step': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_wandb': {'runtime': 37}, 'best_epoch': 99, 'best_val_loss': 0.6431005001068115, 'loss': 0.3219163417816162, '_runtime': 40, 'val_loss': 0.6431005001068115}","{'epochs': 750, 'dropout_2': 0.4337793919815035, 'trainable': True, 'batch_size': 38, 'preprocess': 'simple', 'pretrained': False, 'dense_units': 94, 'train_split': 0.7}",scarlet-sweep-24
439,"{'_step': 99, 'best_epoch': 8, 'val_binary_accuracy': 0, 'loss': 0.32037606835365295, '_runtime': 32, 'val_loss': 0.9623631238937378, 'binary_crossentropy': 0.32037606835365295, '_wandb': {'runtime': 29}, 'graph': {'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json'}, '_timestamp': 1639530739, 'val_binary_crossentropy': 0.9623631238937378, 'epoch': 99, 'binary_accuracy': 1, 'best_val_loss': 0.9401389956474304}","{'epochs': 750, 'dropout_2': 0.017030055329383453, 'trainable': False, 'batch_size': 43, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 1898, 'train_split': 0.7}",autumn-sweep-23
440,"{'_runtime': 34, 'best_epoch': 99, 'binary_crossentropy': 0.32034608721733093, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'val_loss': 0.8058793544769287, 'binary_accuracy': 1, 'epoch': 99, '_timestamp': 1639530684, 'best_val_loss': 0.8058793544769287, 'val_binary_crossentropy': 0.8058793544769287, 'loss': 0.32034608721733093, '_step': 99, '_wandb': {'runtime': 32}, 'val_binary_accuracy': 0}","{'epochs': 750, 'dropout_2': 0.20145303902456507, 'trainable': False, 'batch_size': 39, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 2124, 'train_split': 0.7}",autumn-sweep-22
441,"{'binary_accuracy': 1, 'val_binary_accuracy': 1, '_step': 99, 'best_val_loss': 0.6357461214065552, 'val_binary_crossentropy': 0.6357461214065552, 'loss': 0.31881609559059143, 'epoch': 99, '_wandb': {'runtime': 35}, '_timestamp': 1639530629, 'best_epoch': 99, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_runtime': 37, 'val_loss': 0.6357461214065552, 'binary_crossentropy': 0.31881609559059143}","{'epochs': 750, 'dropout_2': 0.31761829778503636, 'trainable': False, 'batch_size': 19, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 1987, 'train_split': 0.7}",stilted-sweep-21
442,"{'epoch': 99, 'best_epoch': 99, 'binary_crossentropy': 0.32084429264068604, 'val_binary_crossentropy': 0.25020018219947815, 'loss': 0.32084429264068604, '_timestamp': 1639530570, 'best_val_loss': 0.25020018219947815, '_step': 99, '_wandb': {'runtime': 37}, 'val_loss': 0.25020018219947815, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_runtime': 40, 'binary_accuracy': 1, 'val_binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.30339799361878195, 'trainable': True, 'batch_size': 17, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 1449, 'train_split': 0.7}",ancient-sweep-20
443,"{'_wandb': {'runtime': 37}, '_runtime': 39, 'val_loss': 0.6419098377227783, '_timestamp': 1639530506, 'best_epoch': 99, 'val_binary_accuracy': 1, 'binary_crossentropy': 0.32131800055503845, '_step': 99, 'epoch': 99, 'graph': {'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file'}, 'best_val_loss': 0.6419098377227783, 'val_binary_crossentropy': 0.6419098377227783, 'loss': 0.32131800055503845, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.4510958842211393, 'trainable': True, 'batch_size': 43, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 1492, 'train_split': 0.7}",wild-sweep-19
444,"{'binary_accuracy': 1, 'epoch': 99, '_runtime': 35, 'val_loss': 0.706605851650238, '_timestamp': 1639530444, 'loss': 0.3203130066394806, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, '_wandb': {'runtime': 33}, '_step': 99, 'best_epoch': 99, 'best_val_loss': 0.706605851650238, 'binary_crossentropy': 0.3203130066394806, 'val_binary_accuracy': 0, 'val_binary_crossentropy': 0.706605851650238}","{'epochs': 750, 'dropout_2': 0.012510957716109604, 'trainable': True, 'batch_size': 21, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 779, 'train_split': 0.7}",young-sweep-18
445,"{'val_loss': 0.6424479484558105, '_wandb': {'runtime': 37}, 'best_epoch': 99, 'val_binary_accuracy': 1, 'val_binary_crossentropy': 0.6424479484558105, 'loss': 0.3215271234512329, '_step': 99, 'best_val_loss': 0.6424479484558105, 'binary_crossentropy': 0.3215271234512329, 'epoch': 99, 'graph': {'_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762}, '_runtime': 39, '_timestamp': 1639530385, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.4545220849220861, 'trainable': False, 'batch_size': 41, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1709, 'train_split': 0.7}",lyric-sweep-17
446,"{'epoch': 99, '_wandb': {'runtime': 31}, 'binary_crossentropy': 0.3221129775047302, 'val_binary_crossentropy': 0.7792372703552246, 'loss': 0.3221129775047302, 'best_epoch': 2, 'best_val_loss': 0.7763821482658386, '_runtime': 34, 'binary_accuracy': 1, '_step': 99, 'val_loss': 0.7792372703552246, '_timestamp': 1639530322, 'val_binary_accuracy': 0, 'graph': {'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file'}}","{'epochs': 750, 'dropout_2': 0.28622743778179977, 'trainable': False, 'batch_size': 31, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 1308, 'train_split': 0.7}",effortless-sweep-16
447,"{'_runtime': 39, 'best_val_loss': 0.6456131935119629, '_step': 99, '_wandb': {'runtime': 36}, '_timestamp': 1639530264, 'binary_crossentropy': 0.3233011066913605, 'val_binary_accuracy': 1, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}, 'val_loss': 0.6456131935119629, 'binary_accuracy': 1, 'val_binary_crossentropy': 0.6456131935119629, 'loss': 0.3233011066913605, 'best_epoch': 99, 'epoch': 99}","{'epochs': 750, 'dropout_2': 0.09576867991264276, 'trainable': True, 'batch_size': 24, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 813, 'train_split': 0.7}",ethereal-sweep-15
448,"{'best_val_loss': 0.8662506937980652, 'binary_accuracy': 1, 'val_binary_crossentropy': 0.9182367324829102, '_timestamp': 1639530200, 'val_binary_accuracy': 0, 'epoch': 99, '_wandb': {'runtime': 29}, 'val_loss': 0.9182367324829102, 'binary_crossentropy': 0.321517676115036, 'loss': 0.321517676115036, '_step': 99, 'graph': {'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json'}, '_runtime': 31, 'best_epoch': 10}","{'epochs': 750, 'dropout_2': 0.3265706773148062, 'trainable': True, 'batch_size': 16, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 872, 'train_split': 0.7}",bumbling-sweep-14
449,"{'_runtime': 37, 'best_epoch': 99, 'binary_accuracy': 1, 'binary_crossentropy': 0.32869258522987366, 'val_binary_crossentropy': 0.517822265625, '_wandb': {'runtime': 34}, '_step': 99, 'val_loss': 0.517822265625, '_timestamp': 1639530148, 'loss': 0.32869258522987366, 'val_binary_accuracy': 1, 'epoch': 99, 'best_val_loss': 0.517822265625, 'graph': {'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46'}}","{'epochs': 750, 'dropout_2': 0.06185264529170703, 'trainable': True, 'batch_size': 40, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 1536, 'train_split': 0.7}",light-sweep-13
450,"{'loss': 0.3204510509967804, '_step': 99, '_runtime': 32, 'best_val_loss': 0.7152265310287476, '_timestamp': 1639530092, 'binary_crossentropy': 0.3204510509967804, 'val_binary_accuracy': 0, 'best_epoch': 99, 'val_binary_crossentropy': 0.7152265310287476, 'epoch': 99, 'graph': {'size': 762, '_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json'}, '_wandb': {'runtime': 29}, 'val_loss': 0.7152265310287476, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.1601199134677751, 'trainable': False, 'batch_size': 5, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 107, 'train_split': 0.7}",dainty-sweep-12
451,"{'epoch': 99, 'best_epoch': 99, 'loss': 0.32175886631011963, '_runtime': 39, '_timestamp': 1639530036, 'val_binary_accuracy': 0, '_step': 99, 'best_val_loss': 0.7636698484420776, 'binary_crossentropy': 0.32175886631011963, 'val_binary_crossentropy': 0.7636698484420776, 'graph': {'_type': 'graph-file', 'sha256': '4c0f4f4a8f55604296ab918d4c68ec769913b576ef6a7c1b804cd94a9b71de46', 'path': 'media/graph/graph_summary_4c0f4f4a8f55604296ab.graph.json', 'size': 762}, '_wandb': {'runtime': 36}, 'val_loss': 0.7636698484420776, 'binary_accuracy': 1}","{'epochs': 750, 'dropout_2': 0.20375387169477388, 'trainable': False, 'batch_size': 13, 'preprocess': 'simple', 'pretrained': True, 'dense_units': 689, 'train_split': 0.7}",absurd-sweep-11
